building_type,climate_zone,template,measure,status,ep_version,os_version,timestamp,cooling_electricity,cooling_water,district_chilled_water,district_hot_water_heating,district_hot_water_service_hot_water,exterior_equipment_electricity,exterior_equipment_gas,exterior_equipment_other_fuel,exterior_equipment_water,exterior_lighting_electricity,fan_electricity,floor_area,generated_electricity,heat_recovery_electricity,heat_rejection_electricity,heating_electricity,heating_gas,heating_other_fuel,heating_water,humidification_electricity,humidification_water,interior_equipment_electricity,interior_equipment_gas,interior_equipment_other_fuel,interior_equipment_water,interior_lighting_electricity,net_site_electricity,net_water,pump_electricity,refrigeration_electricity,service_water,service_water_heating_electricity,service_water_heating_gas,service_water_heating_other_fuel,total_gas,total_other_fuel,total_site_electricity,total_water
PrimarySchool,BA-HotHumid,90.1-2004,reduce_exterior_lighting_fifty_percent,completed normal,8.5.0,1.11.0,2016-07-12T03:26:13Z,1203.879394,0,0,0,0,0,0,0,0,40.29170578,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4333.012313,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4333.012313,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,advanced_power_strips,completed normal,8.5.0,1.11.0,2016-07-12T03:19:28Z,1167.435825,0,0,0,0,0,0,0,0,80.59288974,401.1067271,73958.82847,0,213.0029414,0,0,456.790983,0,0,0,0,859.3573485,348.5218333,0,0,1151.540932,3940.407505,26467.98956,1.127902373,65.29512142,26467.98956,0.94781712,99.71983923,0,905.0326555,0,3940.407505,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,occupant_feedback_thermostat_control,completed normal,8.5.0,1.11.0,2016-07-12T03:25:44Z,1228.9302,0,0,0,0,0,0,0,0,80.59288974,424.8685024,73958.82847,0,215.3345716,0,0,367.7056518,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4411.482092,26467.98956,0.94781712,65.24773056,26467.98956,0.94781712,99.7293174,0,815.9568025,0,4411.482092,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,controllable_power_outlets,completed normal,8.5.0,1.11.0,2016-07-12T03:19:59Z,1167.435825,0,0,0,0,0,0,0,0,80.59288974,401.1067271,73958.82847,0,213.0029414,0,0,456.790983,0,0,0,0,859.3573485,348.5218333,0,0,1151.540932,3940.407505,26467.98956,1.127902373,65.29512142,26467.98956,0.94781712,99.71983923,0,905.0326555,0,3940.407505,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,correct_hvac_operations_schedule,completed normal,8.5.0,1.11.0,2016-07-12T03:21:39Z,1178.838065,0,0,0,0,0,0,0,0,80.59288974,400.3579516,73958.82847,0,207.4108204,0,0,323.0065964,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4328.974612,26467.98956,0.862513579,65.35199045,26467.98956,0.94781712,99.71983923,0,771.248269,0,4328.974612,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,commercial_lighting_to_current_leds,completed normal,8.5.0,1.11.0,2016-07-12T03:19:54Z,1100.008115,0,0,0,0,0,0,0,0,80.59288974,384.0365408,73958.82847,0,214.6426651,0,0,412.5847925,0,0,0,0,1243.071631,348.5218333,0,0,714.7488904,3804.357836,26467.98956,1.033120661,65.27616508,26467.98956,0.94781712,99.7293174,0,860.8359432,0,3804.357836,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,wireless_lighting_occupancy_sensors,completed normal,8.5.0,1.11.0,2016-07-12T03:28:02Z,1179.975446,0,0,0,0,0,0,0,0,80.59288974,400.1115192,73958.82847,0,214.7753595,0,0,404.6799977,0,0,0,0,1243.071631,348.5218333,0,0,978.8107401,4164.58521,26467.98956,1.004686148,65.29512142,26467.98956,0.94781712,99.7293174,0,852.9311484,0,4164.58521,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,desktops_to_thin_clients,completed normal,8.5.0,1.11.0,2016-07-12T03:20:56Z,990.3456745,0,0,0,0,0,0,0,0,80.59288974,341.0056435,73958.82847,0,209.1168913,0,0,508.5891886,0,0,0,0,55.50417057,348.5218333,0,0,1151.540932,2894.823049,26467.98956,1.175293229,64.59373675,26467.98956,0.94781712,99.71983923,0,956.8308611,0,2894.823049,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,none,completed normal,8.5.0,1.11.0,2016-07-12T03:19:25Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,cool_roof,completed normal,8.5.0,1.11.0,2016-07-12T03:19:44Z,1160.772671,0,0,0,0,0,0,0,0,80.59288974,401.4668977,73958.82847,0,214.585796,0,0,359.3743393,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4319.212095,26467.98956,0.919382607,65.31407776,26467.98956,0.94781712,99.7293174,0,807.62549,0,4319.212095,26467.98956
