Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
resistance heat,heating,7,0.530190111981802,0.0,0.0,0.0,0.0,0.2112545150555052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255474847852452,0.0,0.0,0.0030805251102406,0.0,0.0,0.0,0.0,0.0,
resistance heat,heating,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010802712823237,0.0,0.004576388315864,0.1333966864027872,0.0,0.0,0.1719649421527992,0.360917059614909,0.3183422106904033,
resistance heat,heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012985358356516,0.1946943067335552,0.0792793650476854,0.7247277923831075,0.0,0.0,
all,water heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183331330906499,0.1940103248888608,0.5392466466086571,0.083411697595983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,3,0.0,0.0,0.1730132243620071,0.1971065137951829,0.1652064409959437,0.0,0.0,0.0,0.0,0.0,0.33813773932772,0.1265360815191461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,4,0.0,0.0,0.3496144238256713,0.1837399497130223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243767096898959,0.2367955279475839,0.0,0.0,0.0,0.0,0.0054733888238264,0.0,0.0
all,water heating,5,0.0,0.2819139203557113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083001552600472,0.0887073728791433,0.0,0.1296219438103553,0.2574626057216582,0.1556073316272225,0.0036852730054371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,6,0.0,0.0,0.0,0.0,0.0,0.0554636742264184,0.0,0.0,0.0,0.0,0.0265023223893904,0.0,0.0,0.0,0.2413785140293093,0.6766554893548817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,7,0.5801513552406871,0.0,0.0,0.0,0.0,0.2128491790308113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965731915790601,0.0,0.0,0.0104262741494414,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,8,0.0,0.0,0.0005140963688242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119775136956781,0.0,0.0027581808771165,0.3822809324685687,0.0,0.0,0.1023189623690584,0.2288697685886616,0.2712805456320923,0.0
all,water heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015407031122676,0.2016393171816079,0.2148886508658263,0.581931328840298,0.0,0.0,0.0
all,cooking,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,cooking,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23220420694613,0.1953275400161098,0.4870333546089211,0.0854348984288389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,cooking,3,0.0,0.0,0.1453816725941412,0.1801862558782443,0.1806917197038011,0.0,0.0,0.0,0.0,0.0,0.3524500210388592,0.1412903307849538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,cooking,4,0.0,0.0,0.3443474439263449,0.1783930137593329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674220136743035,0.2053423421397056,0.0,0.0,0.0,0.0,0.004495186500313,0.0,0.0
all,cooking,5,0.0,0.3345153306444857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752265263469569,0.0725778937580713,0.0,0.1239377157132634,0.2348031580513424,0.1561547556289838,0.0027846198568962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,cooking,6,0.0,0.0,0.0,0.0,0.0,0.073806989042702,0.0,0.0,0.0,0.0,0.0216902192409638,0.0,0.0,0.0,0.2664842313153955,0.6380185604009386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,cooking,7,0.598957196647421,0.0,0.0,0.0,0.0,0.2005910989706718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863385116878562,0.0,0.0,0.0141131926940508,0.0,0.0,0.0,0.0,0.0,0.0
