Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
room AC,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0260820045558086,0.0222095671981776,0.2101366742596811,0.1265375854214123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186788154897494,0.0,0.0,0.0,0.0,0.0,0.0,0.1746013667425968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667425968109339,0.0,0.0,0.0,0.0,0.1755125284738041,0.0,0.0,0.0,0.0794988610478359,0.0,0.0,0.0
room AC,cooling,6,0.2979839823253244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595967964650649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172051919359293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703673018503176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
room AC,cooling,7,0.0,0.1151712004330762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724184598727838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091893354987143,0.0,0.0,0.0,0.0,0.0,0.0,0.6205169847069969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
room AC,cooling,8,0.0,0.0,0.1691745485812553,0.0,0.3293207222699914,0.0,0.0,0.0,0.0,0.0,0.0,0.1049011177987962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082975064488392,0.0,0.0,0.0,0.0,0.0,0.098237317282889,0.0619088564058469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057609630266552,0.0,0.0,0.0,0.0,0.0,0.0477214101461736,0.0,0.0
room AC,cooling,9,0.0,0.0,0.0,0.7190393518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103153935185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706452546296296,0.0,0.0,0.0,0.0,0.0
ASHP,heating,1,0.0,0.0,0.0,0.0,0.0,0.2935779816513761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122324159021406,0.0,0.0642201834862385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055045871559633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596330275229357,0.0,0.0,0.0,0.0,0.0,0.0,0.0152905198776758,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496739774748073,0.0,0.0,0.2720806164789567,0.0,0.0,0.0,0.578245406046236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199602498580352,0.250709823963657,0.0,0.0,0.0,0.0,0.0,0.0,0.1084611016467916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546280522430437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865985235661555,0.0,0.0,0.0,0.0
ASHP,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208151382823871,0.0,0.0,0.0,0.1175400291120815,0.0,0.0,0.0,0.0,0.0,0.0,0.1513828238719068,0.4163027656477438,0.0,0.0,0.0,0.0458515283842794,0.1022561863173216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458515283842794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0052801546330999,0.0076137944039789,0.4126063691865261,0.1258279706762841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510100652947693,0.0,0.0,0.0,0.0,0.0,0.0,0.1710392947222025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006058034556726,0.0,0.0,0.0,0.0,0.1047073521438842,0.0,0.0,0.0,0.021309195483582,0.0,0.0,0.0
