Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
chiller,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0425459566722765,0.0169683173011858,0.3266849601532154,0.1746950389139422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832238683357339,0.0,0.0,0.0,0.0,0.0,0.0,0.1397820661624993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611571143091738,0.0,0.0,0.0,0.0,0.126559014954873,0.0,0.0,0.0,0.0283836631970999,0.0,,
chiller,cooling,6,0.25608671300268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020864192970371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178445681444802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633811862554807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
chiller,cooling,7,0.0,0.0382343009608043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209720038513003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081601639199122,0.0,0.0,0.0,0.0,0.0,0.0,0.7591920559887733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
chiller,cooling,8,0.0,0.0,0.4178630024215587,0.0,0.1703763562483984,0.0,0.0,0.0,0.0,0.0,0.0,0.0396074541747377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176341916003697,0.0,0.0,0.0,0.0,0.0,0.0682822797299907,0.1903315347932817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835567770520413,0.0,0.0,0.0,0.0,0.0,0.0123484039796214,,
chiller,cooling,9,0.0,0.0,0.0,0.7546133396979792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842156595023508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611710007996699,0.0,0.0,0.0,,
ASHP,cooling,1,0.0,0.0,0.0,0.0,0.0,0.3366852427106803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4675085476870643,0.0,0.0570858235049577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767762887585037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288176739867915,0.0,0.0,0.0,0.0,0.0,0.0,0.0331264233520023,0.0,0.0,0.0,0.0,,
ASHP,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436026085863059,0.0,0.0,0.4348156740475992,0.0,0.0,0.0,0.4215817173660949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ASHP,cooling,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409878320940623,0.172922336611601,0.0,0.0,0.0,0.0,0.0,0.0,0.0602455454026596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516099890521884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742342968394886,0.0,0.0,,
ASHP,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971769221009682,0.0,0.0,0.0,0.1670568453139597,0.0,0.0,0.0,0.0,0.0,0.0,0.1416997409208807,0.457055572096154,0.0,0.0,0.0,0.0228314103317614,0.0958026825016711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183768267346044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ASHP,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0059357494643654,0.0027481254429058,0.6239966337781483,0.0867200757485809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033054318919828,0.0,0.0,0.0,0.0,0.0,0.0,0.0976270963291365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866781662020574,0.0,0.0,0.0,0.0,0.0545970228756508,0.0,0.0,0.0,0.0086428112393265,0.0,,
