End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
dishwasher,4,0,0,0,0,0,0,0,0,0,0,0.1448974094593675,0,0,0,0.13491541335053106,0,0,0,0,0,0,0.26972908347885105,0.2856262723320413,0,0,0,0.03647955015409927,0.08845072485815543,0,0,0,0,0,0,0,0,0,0,0,0.03990154636695432,0,0,0,0,0,0,0,0,0,0,0
dishwasher,5,0,0,0,0,0,0,0.009629595818199053,0.015361548859711712,0.31556269595144537,0.15898206134550802,0,0,0,0,0,0,0,0,0.097190435160701,0,0,0,0,0,0,0.16267142651296984,0,0,0,0,0,0,0,0,0,0,0,0,0.07729040046222234,0,0,0,0,0.13649863257057757,0,0,0,0.026813203318664994,0,0,0
dishwasher,6,0.25522048192388225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23859013590850878,0,0,0,0,0,0,0,0.14621798110563491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35997140106197384,0,0,0,0,0,0,0,0,0,0
dishwasher,7,0,0.07833760517948431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11837389616749182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10227983167117047,0,0,0,0,0,0,0.7010086669818534,0,0,0,0,0,0,0,0,0
dishwasher,8,0,0,0.29054100256167126,0,0.2461656768060546,0,0,0,0,0,0,0.07109965275769747,0,0,0,0,0,0,0,0,0,0,0,0,0.04574490875569266,0,0,0,0,0,0.07731769779117233,0.12766419447023816,0,0,0,0,0,0,0,0,0,0,0.11568529888771167,0,0,0,0,0,0.02578156796976188,0,0
dishwasher,9,0,0,0,0.7364268057153898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09339147336628696,0,0,0,0,0,0,0,0,0,0.17018172091832315,0,0,0,0,0
lighting,1,0,0,0,0,0,0.24136505381838935,0,0,0,0,0,0,0,0,0,0,0,0.4503424594332177,0,0.0988833991245394,0,0,0,0,0,0,0,0,0.0944607192425802,0,0,0,0,0,0,0,0,0.07083596700396164,0,0,0,0,0,0,0.04411240137731171,0,0,0,0,0,0
lighting,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21609455286049264,0,0,0.4469930514774796,0,0,0,0.3369123956620277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lighting,3,0,0,0,0,0,0,0,0,0,0,0,0,0.26368928729823,0.14021199889368208,0,0,0,0,0,0,0.21396900771129332,0,0,0,0,0,0,0,0,0,0,0,0,0.25303140684674774,0,0,0,0,0,0,0,0,0,0,0,0,0.1290982992500468,0,0,0,0
lighting,4,0,0,0,0,0,0,0,0,0,0,0.14984158564110608,0,0,0,0.13463125211698507,0,0,0,0,0,0,0.265008530792218,0.2835776613619126,0,0,0,0.0361651004450058,0.0898831786331631,0,0,0,0,0,0,0,0,0,0,0,0.04089269100960939,0,0,0,0,0,0,0,0,0,0,0
lighting,5,0,0,0,0,0,0,0.010432372789459254,0.015242865390009243,0.3178417172830646,0.1557505358415958,0,0,0,0,0,0,0,0,0.09419074544776213,0,0,0,0,0,0,0.1633975728977062,0,0,0,0,0,0,0,0,0,0,0,0,0.07859300103512482,0,0,0,0,0.13472709380514072,0,0,0,0.029824095510137278,0,0,0
lighting,6,0.2565096995439471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23957012214120457,0,0,0,0,0,0,0,0.1498499409687465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35407023734610177,0,0,0,0,0,0,0,0,0,0
lighting,7,0,0.08206158402801925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12137049234808252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10457114221013235,0,0,0,0,0,0,0.6919967814137657,0,0,0,0,0,0,0,0,0
lighting,8,0,0,0.30969000952949327,0,0.23285327529804833,0,0,0,0,0,0,0.06521905836244421,0,0,0,0,0,0,0,0,0,0,0,0,0.04325373614900749,0,0,0,0,0,0.09078175499135718,0.130696959068646,0,0,0,0,0,0,0,0,0,0,0.10423174283339687,0,0,0,0,0,0.02327346376760666,0,0
lighting,9,0,0,0,0.7476048926081991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09099951660604999,0,0,0,0,0,0,0,0,0,0.16139559078575083,0,0,0,0,0
refrigeration,1,0,0,0,0,0,0.23655475714906582,0,0,0,0,0,0,0,0,0,0,0,0.4268897520340939,0,0.11212406699796004,0,0,0,0,0,0,0,0,0.1004110246585739,0,0,0,0,0,0,0,0,0.07004562323951513,0,0,0,0,0,0,0.05397477592079119,0,0,0,0,0,0
refrigeration,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20896889973037042,0,0,0.4405613467776098,0,0,0,0.35046975349201975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refrigeration,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2517708807784376,0.1438518000414933,0,0,0,0,0,0,0.22063384217551235,0,0,0,0,0,0,0,0,0,0,0,0,0.244112346301843,0,0,0,0,0,0,0,0,0,0,0,0,0.13963113070271374,0,0,0,0
refrigeration,4,0,0,0,0,0,0,0,0,0,0,0.146879944997618,0,0,0,0.13471930999094,0,0,0,0,0,0,0.25130107519228323,0.29669689306831143,0,0,0,0.038265665513518184,0.09097284374336312,0,0,0,0,0,0,0,0,0,0,0,0.04116426749396607,0,0,0,0,0,0,0,0,0,0,0
refrigeration,5,0,0,0,0,0,0,0.009169748607561147,0.015101219645343273,0.31307480353080236,0.15837959878895128,0,0,0,0,0,0,0,0,0.0885884834878131,0,0,0,0,0,0,0.16460197318015693,0,0,0,0,0,0,0,0,0,0,0,0,0.08270243680447245,0,0,0,0,0.13339932587894068,0,0,0,0.03498241007595898,0,0,0
refrigeration,6,0.2714188726906023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23199401550189316,0,0,0,0,0,0,0,0.16299079813891007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3335963136685945,0,0,0,0,0,0,0,0,0,0
refrigeration,7,0,0.08938522786012312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13497121896788994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11641823535867275,0,0,0,0,0,0,0.6592253178133141,0,0,0,0,0,0,0,0,0
refrigeration,8,0,0,0.28284964835668946,0,0.23398154125176618,0,0,0,0,0,0,0.08025150015526925,0,0,0,0,0,0,0,0,0,0,0,0,0.054550468253066975,0,0,0,0,0,0.09229371932634921,0.11335874563671765,0,0,0,0,0,0,0,0,0,0,0.11312953863876053,0,0,0,0,0,0.02958483838138074,0,0
refrigeration,9,0,0,0,0.7262988164028862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10039640834203785,0,0,0,0,0,0,0,0,0,0.173304775255076,0,0,0,0,0
ceiling fan,1,0,0,0,0,0,0.2606210831481688,0,0,0,0,0,0,0,0,0,0,0,0.4659869853070271,0,0.06685179976175598,0,0,0,0,0,0,0,0,0.09939734206265452,0,0,0,0,0,0,0,0,0.07133916924198003,0,0,0,0,0,0,0.035803620478413616,0,0,0,0,0,0
ceiling fan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21616425439759554,0,0,0.45161573460780413,0,0,0,0.33222001099460036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceiling fan,3,0,0,0,0,0,0,0,0,0,0,0,0,0.27331727948189505,0.1453237492880069,0,0,0,0,0,0,0.2119578812018886,0,0,0,0,0,0,0,0,0,0,0,0,0.2662462671709303,0,0,0,0,0,0,0,0,0,0,0,0,0.10315482285727917,0,0,0,0
ceiling fan,4,0,0,0,0,0,0,0,0,0,0,0.15669009016620505,0,0,0,0.14293207085443502,0,0,0,0,0,0,0.24227564712448726,0.3046413221336183,0,0,0,0.0255808615416593,0.09384515368330387,0,0,0,0,0,0,0,0,0,0,0,0.03403485449629134,0,0,0,0,0,0,0,0,0,0,0
ceiling fan,5,0,0,0,0,0,0,0.008454819953863869,0.010630912929002383,0.4733961274873122,0.13556844964648387,0,0,0,0,0,0,0,0,0.06644307672767179,0,0,0,0,0,0,0.12230652775400581,0,0,0,0,0,0,0,0,0,0,0,0,0.06796805425293742,0,0,0,0,0.09391779948191295,0,0,0,0.021314231766809712,0,0,0
ceiling fan,6,0.29196119287233224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2133106063294009,0,0,0,0,0,0,0,0.16817076375304627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3265574370452205,0,0,0,0,0,0,0,0,0,0
ceiling fan,7,0,0.05938256874126099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14189214247375048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07563198700372246,0,0,0,0,0,0,0.7230933017812661,0,0,0,0,0,0,0,0,0
ceiling fan,8,0,0,0.43950202900290325,0,0.17501428526764318,0,0,0,0,0,0,0.04334253110276297,0,0,0,0,0,0,0,0,0,0,0,0,0.019312802035020237,0,0,0,0,0,0.08325502686667248,0.1379381044529972,0,0,0,0,0,0,0,0,0,0,0.0893344157195918,0,0,0,0,0,0.012300805552408985,0,0
ceiling fan,9,0,0,0,0.8682502072424466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04881982195895142,0,0,0,0,0,0,0,0,0,0.08292997079860201,0,0,0,0,0
misc,1,0,0,0,0,0,0.24097031394395232,0,0,0,0,0,0,0,0,0,0,0,0.44250888150201495,0,0.10228345850249249,0,0,0,0,0,0,0,0,0.0956407193785295,0,0,0,0,0,0,0,0,0.07239864397367295,0,0,0,0,0,0,0.04619798269933762,0,0,0,0,0,0
